month,day,year,stddev1q,edx1q,stddev2q,edx2q,stddev3q,edx3q,stddev4q,edx4q,stddev5q,edx5q
10,28,1994,0.58873662,0.64686941,0.84989659,0.94697496,1.1214835,1.2459668,1.2869565,1.4585829,1.335524,1.5918277
10,31,1994,0.58854938,0.64669255,0.8587309,0.95336689,1.1187382,1.2429903,1.2735451,1.4455268,1.3260687,1.5827529
11,1,1994,0.57914055,0.63742797,0.85884916,0.95478004,1.1427123,1.2739869,1.2715803,1.4501344,1.3258018,1.5955276
11,2,1994,0.60389723,0.66862896,0.87684271,0.97373451,1.1409492,1.272908,1.2872202,1.4785551,1.3102862,1.5891775
11,3,1994,0.60336151,0.66605786,0.87684271,0.97373451,1.1409492,1.272908,1.2899701,1.4798262,1.314393,1.5914781
11,4,1994,0.58738569,0.6475965,0.85704837,0.94872512,1.1078544,1.2310716,1.2522845,1.4384428,1.288044,1.5681364
11,7,1994,0.57480718,0.6346431,0.85103188,0.94301257,1.104914,1.2278524,1.2511509,1.4351006,1.288044,1.5681364
11,8,1994,0.5450918,0.5978162,0.84407416,0.93609818,1.0853727,1.2042317,1.2484294,1.4322985,1.2746016,1.5432932
11,9,1994,0.54236901,0.59488774,0.83559879,0.91990053,1.0792463,1.2001854,1.2366319,1.4122278,1.2776027,1.5332385
11,10,1994,0.52165616,0.5734526,0.81358099,0.89504402,1.0720179,1.1870625,1.2312001,1.4030297,1.2740248,1.5371144
11,11,1994,0.52278498,0.57464818,0.81533273,0.89679136,1.0652467,1.1801047,1.2360121,1.4143084,1.2636904,1.5387585
11,14,1994,0.51709176,0.56845545,0.7956878,0.87490045,1.0553999,1.1705229,1.2219992,1.3963279,1.2641183,1.5309196
11,15,1994,0.47235053,0.51909851,0.7344642,0.80177346,1.0276135,1.1408921,1.1904195,1.3596924,1.2260562,1.4757681
11,16,1994,0.46036961,0.50719397,0.71793864,0.78403178,0.99247366,1.1047106,1.1631529,1.3247418,1.2085687,1.440881
11,17,1994,0.48366696,0.52931157,0.73297902,0.80387497,0.99805862,1.1081316,1.1551246,1.3150577,1.3310655,1.5428013
11,18,1994,0.48366696,0.52931157,0.73428976,0.80520682,0.96984363,1.0758158,1.1299543,1.2829157,1.3086218,1.5201823
11,21,1994,0.48366696,0.52931157,0.73283556,0.8150754,0.96634305,1.0817224,1.1208567,1.2886416,1.2997804,1.5265005
11,22,1994,0.45760156,0.49880692,0.71249192,0.80025795,0.94667977,1.0580903,1.0901744,1.250978,1.2675956,1.486035
11,23,1994,0.49811062,0.54614647,0.7725556,0.86256101,0.98987169,1.1085036,1.1404665,1.3070884,1.3105129,1.5252709
11,25,1994,0.49306623,0.54085664,0.75147934,0.84452742,0.98591132,1.1041235,1.1298238,1.2961954,1.2996257,1.5153242
11,28,1994,0.48015387,0.52828249,0.73859871,0.82660156,0.97811438,1.098195,1.1044846,1.2739335,1.2902912,1.5149738
11,29,1994,0.52017589,0.57418274,0.76463962,0.86358042,1.0197519,1.1546279,1.1936265,1.3840789,1.3148895,1.5646956
11,30,1994,0.56209391,0.61914603,0.81695221,0.92632856,1.0440186,1.1888216,1.2241268,1.4207743,1.3517946,1.5953768
12,1,1994,0.63454101,0.69767841,0.8711974,1.0010273,1.106137,1.2587911,1.3062058,1.5127775,1.413432,1.6636898
12,2,1994,0.61176889,0.66847188,0.94197626,1.0392902,1.1001014,1.2544534,1.3133422,1.4988422,1.3960148,1.6471476
12,5,1994,0.66756775,0.73249026,1.0038316,1.1297036,1.1776653,1.362426,1.4302268,1.6414037,1.5119942,1.7915687
12,6,1994,0.68062951,0.74103597,1.014245,1.1353893,1.2116262,1.3920691,1.4351155,1.6416958,1.5379359,1.8302465
12,7,1994,0.70416611,0.78194098,1.0309274,1.1574979,1.254334,1.4399718,1.4538389,1.6649418,1.5507812,1.8684452
12,8,1994,0.69590031,0.77346423,1.0166397,1.1391615,1.2371469,1.4211116,1.3952647,1.6062622,1.494759,1.8076482
12,9,1994,0.65171527,0.72294176,0.96462734,1.0776847,1.1955404,1.3787293,1.3646414,1.5700663,1.4681508,1.7779965
12,12,1994,0.65137467,0.71588436,0.96397824,1.0777442,1.1847242,1.3652209,1.3542565,1.5491949,1.4458096,1.7038433
12,13,1994,0.62849837,0.68760983,0.93553549,1.0477738,1.123979,1.2937723,1.2917901,1.4866954,1.3589427,1.5987009
12,14,1994,0.63282746,0.69485711,0.93187086,1.0407239,1.1442952,1.3181092,1.3116296,1.5045759,1.387311,1.6234817
12,15,1994,0.64939704,0.71345423,0.96220254,1.0736718,1.1901048,1.3611193,1.3461068,1.5449364,1.4262021,1.6646626
12,16,1994,0.62770139,0.69027556,0.96500013,1.0764821,1.1703383,1.341606,1.3359076,1.5290781,1.4199931,1.6627912
12,19,1994,0.58886628,0.65104107,0.94251803,1.0511533,1.1403643,1.3059457,1.3014393,1.4878922,1.3850639,1.6254579
12,20,1994,0.5561728,0.61321255,0.90521617,1.0087052,1.1129365,1.2736419,1.2925717,1.481531,1.3791218,1.6221992
12,21,1994,0.53140392,0.58716374,0.88923479,0.99177095,1.1070637,1.2668371,1.2958114,1.4895108,1.3754226,1.6190233
12,22,1994,0.56958239,0.63099802,0.96547874,1.0792575,1.1491632,1.3300522,1.3361425,1.5458056,1.4297164,1.6888373
12,23,1994,0.57033719,0.63178408,0.98345806,1.1030536,1.1611915,1.3412311,1.3518458,1.5703062,1.4479188,1.7091934
12,27,1994,0.5815877,0.64360834,1.0275233,1.1494428,1.2153312,1.4003145,1.4026462,1.6261563,1.4912155,1.7504909
12,28,1994,0.60455981,0.66607276,1.0320406,1.1566584,1.2052896,1.3888747,1.3988459,1.6216996,1.4818442,1.7419185
12,29,1994,0.60881569,0.67044507,1.0340921,1.1571501,1.2419328,1.4262368,1.4237117,1.6494965,1.4842576,1.7494333
12,30,1994,0.59889922,0.66003078,0.9982144,1.1171363,1.2378395,1.418145,1.3874335,1.6125118,1.47244,1.7403788
1,3,1995,0.9755401,1.0905051,1.2083258,1.3822385,1.355935,1.572432,1.457067,1.728469,0.98088665,1.5919245
1,4,1995,0.94899054,1.0568825,1.1950418,1.3598886,1.351659,1.5514739,1.4541131,1.706379,0.99771956,1.5899039
1,5,1995,0.93810184,1.0447256,1.1765544,1.3383793,1.3476504,1.5436432,1.4480864,1.6999968,0.98861302,1.5914442
1,6,1995,0.90588496,1.0074169,1.154807,1.3154906,1.3347711,1.5343567,1.4409247,1.6930242,0.98719481,1.5546307
1,9,1995,0.88773188,0.98606265,1.146653,1.3067878,1.3068346,1.4972016,1.3862672,1.631481,0.97509638,1.5126437
1,10,1995,0.85275089,0.94732883,1.1267664,1.2784201,1.280459,1.4652932,1.3738799,1.6015339,0.97924117,1.4901841
1,11,1995,0.8313497,0.92311442,1.0998413,1.2408693,1.2700728,1.4507625,1.376602,1.6048169,1.3797908,1.7128903
1,12,1995,0.82448334,0.9158052,1.0844317,1.2247932,1.2419074,1.4196923,1.3641589,1.5865012,1.4205227,1.7331679
1,13,1995,0.83909344,0.93313649,1.076747,1.2177148,1.2922534,1.4685296,1.3838638,1.6075747,1.4259475,1.7263463
1,16,1995,0.83909344,0.93313649,1.0790663,1.220138,1.2922534,1.4685296,1.3841659,1.5865568,1.4339747,1.7473024
1,17,1995,0.87039719,0.96894539,1.1059248,1.2517309,1.3180828,1.5037716,1.4160939,1.6254899,1.4564092,1.7700641
1,18,1995,0.82537517,0.91311688,1.0916193,1.2340629,1.297256,1.4781387,1.4062803,1.6186245,1.4567788,1.7777361
1,19,1995,0.79614058,0.87875842,1.0679133,1.2047499,1.2695658,1.449055,1.3815749,1.5938465,1.4400814,1.7575784
1,20,1995,0.79614058,0.87875842,1.0696928,1.2065139,1.2528633,1.428603,1.3820103,1.5933978,1.4352417,1.7566934
1,23,1995,0.76916587,0.8471114,1.0525013,1.1900412,1.2559263,1.4292261,1.3821176,1.5933172,1.4452784,1.7667507
1,24,1995,0.76936563,0.84904074,1.0370679,1.1677974,1.2365953,1.4083105,1.3788227,1.5855105,1.4567373,1.7399522
1,25,1995,0.77738658,0.85932416,1.0409157,1.173292,1.26253,1.4316051,1.3956528,1.6022658,1.4470087,1.7176033
1,26,1995,0.76542065,0.84955372,1.0398539,1.1722748,1.2441761,1.4130845,1.3793938,1.582453,1.4376444,1.7011899
1,27,1995,0.7430014,0.81919172,1.040165,1.171755,1.2213325,1.3866483,1.3935956,1.5866619,1.4354003,1.6936646
1,30,1995,0.74975653,0.82415318,1.0313765,1.1625555,1.2279714,1.3940244,1.3845284,1.5723168,1.431045,1.6906623
1,31,1995,0.7339259,0.80725999,1.0250373,1.1559612,1.2333712,1.398854,1.3882727,1.5752187,1.4266066,1.6875411
2,1,1995,0.71928703,0.78954767,1.0063592,1.1372659,1.2522902,1.4159036,1.3818832,1.5764319,1.4339384,1.7005796
2,2,1995,0.68757015,0.75395813,0.98895797,1.1131921,1.2116257,1.3705335,1.3721061,1.5696653,1.4128214,1.6865889
2,3,1995,0.65244226,0.71121954,0.96506755,1.0856199,1.2186158,1.3827461,1.3397761,1.525562,1.386166,1.6268291
2,6,1995,0.64344734,0.70179334,0.9484006,1.0700635,1.2094431,1.372322,1.3494126,1.537364,1.3918813,1.6368598
2,7,1995,0.63168478,0.68946037,0.95220329,1.0727469,1.2049568,1.365167,1.352393,1.5417601,1.3975757,1.6247508
2,8,1995,0.6051549,0.6619096,0.92618829,1.0434555,1.2087663,1.369675,1.3375976,1.5226439,1.3975757,1.6247508
2,9,1995,0.63158235,0.69082322,0.9460865,1.0650355,1.2223265,1.3830074,1.3715953,1.5591555,1.42784,1.6655664
2,10,1995,0.61891413,0.67505614,0.96020061,1.084069,1.2357513,1.4012571,1.368857,1.5682756,1.4208788,1.6593102
2,13,1995,0.60667622,0.66215585,0.94189988,1.0650334,1.2140279,1.3763421,1.3473933,1.5414527,1.4124521,1.6478096
2,14,1995,0.5764751,0.63206529,0.91972152,1.0348407,1.1835556,1.3375733,1.325884,1.5092594,1.3814962,1.6204264
2,15,1995,0.57794166,0.63575819,0.94626682,1.066128,1.1853202,1.3365016,1.3284392,1.507204,1.3818081,1.6191994
2,16,1995,0.55632918,0.60607397,0.90705391,1.0202036,1.1552784,1.3032036,1.3280273,1.5041221,1.3655263,1.6037275
2,17,1995,0.56198979,0.61369282,0.90421026,1.0202956,1.1847688,1.3373539,1.3515207,1.5333415,1.391093,1.6321747
2,21,1995,0.53443225,0.58608642,0.86290926,0.96881742,1.1479738,1.2969388,1.3381686,1.5188471,1.3760382,1.6129202
2,22,1995,0.50955508,0.5569381,0.83276517,0.93101747,1.0873667,1.2215856,1.2740591,1.4386772,1.3005198,1.5290859
2,23,1995,0.55983967,0.61124867,0.88309657,0.98943495,1.1939827,1.3431373,1.3668512,1.5567857,1.3656483,1.6139315
2,24,1995,0.5373243,0.5844906,0.9170252,1.0298237,1.2399343,1.3919753,1.3943436,1.5894345,1.3823973,1.6395278
2,27,1995,0.53955097,0.58667754,0.95882881,1.0714756,1.2788583,1.4314401,1.4391692,1.6386269,1.4174024,1.6720688
2,28,1995,0.54636585,0.59387363,0.96544466,1.0782163,1.2913596,1.446157,1.4500817,1.6541835,1.5077749,1.7829383
3,1,1995,0.51914993,0.56533579,0.94150234,1.0541475,1.2614367,1.4180818,1.4386172,1.6416559,1.493287,1.76968
3,2,1995,0.52203178,0.56838972,0.89633982,1.0004663,1.2350696,1.3881149,1.4325371,1.634328,1.491709,1.7559827
3,3,1995,0.53955343,0.58706979,0.94380942,1.0549861,1.3032391,1.4629365,1.478046,1.6886887,1.5417303,1.808286
3,6,1995,0.5613055,0.61187523,0.97287532,1.0887446,1.3467611,1.514762,1.5225353,1.7399696,1.5842995,1.8657656
3,7,1995,0.58428897,0.63363059,0.97845261,1.0968952,1.3420558,1.5136935,1.5383804,1.7609192,1.6064901,1.8968433
3,8,1995,0.56861868,0.62100394,0.93372159,1.0466052,1.2918929,1.4532775,1.517203,1.7334908,1.5768893,1.873097
3,9,1995,0.54440655,0.598284,0.88513636,0.99455444,1.2234569,1.3762212,1.4550046,1.6614308,1.5154265,1.8056215
3,10,1995,0.50895676,0.55949198,0.84257233,0.94915352,1.166952,1.3070954,1.4277112,1.6264209,1.4980538,1.7778244
3,13,1995,0.46590169,0.51062671,0.801193,0.89933975,1.155748,1.2922469,1.4250612,1.6206931,1.4811357,1.7646466
3,14,1995,0.45592546,0.49444822,0.80661062,0.90402352,1.1743947,1.309903,1.4214946,1.6131077,1.4661406,1.7446333
3,15,1995,0.45093912,0.49335215,0.81603433,0.91406142,1.1833858,1.3197243,1.4253678,1.6162445,1.4815275,1.7669041
3,16,1995,0.45768523,0.49629551,0.82200541,0.91977323,1.1728505,1.3045596,1.4291219,1.6221415,1.4745068,1.7623258
3,17,1995,0.43910187,0.472394,0.81296497,0.91094423,1.1837919,1.3217749,1.4432925,1.6386587,1.4913759,1.7786978
3,20,1995,0.42167577,0.45386979,0.7784035,0.87569356,1.1446682,1.2794932,1.4026348,1.5903471,1.4732833,1.7598261
3,21,1995,0.4157048,0.44745589,0.7773135,0.87465987,1.1509462,1.2858967,1.3952589,1.5829381,1.483487,1.7771012
3,22,1995,0.43080522,0.46362774,0.76022166,0.85432195,1.1354305,1.267679,1.3988024,1.5923798,1.497753,1.8002776
3,23,1995,0.41302922,0.44470375,0.72717238,0.81674045,1.0691397,1.1938586,1.3349235,1.5183967,1.4666459,1.7555225
3,24,1995,0.39196339,0.42051424,0.7083045,0.7959904,1.0660657,1.1880672,1.3115273,1.4916774,1.5336521,1.7903405
3,27,1995,0.3995058,0.42827709,0.7141232,0.79751002,1.0603817,1.1781859,1.3103854,1.4905446,1.546134,1.8023178
3,28,1995,0.39697739,0.42595559,0.71552518,0.80159372,1.0882476,1.213932,1.3372974,1.518567,1.5670961,1.8258707
3,29,1995,0.38963781,0.41787582,0.73114309,0.81756225,1.1122903,1.2376104,1.3562565,1.5377554,1.5942002,1.8526088
3,30,1995,0.38963781,0.41809535,0.76179654,0.85232338,1.1250503,1.2517856,1.3776137,1.564001,1.6261813,1.8872182
3,31,1995,0.4100924,0.44157155,0.81041905,0.91061913,1.1651762,1.3011045,1.4103295,1.612119,1.6303372,1.9025949
4,3,1995,0.78209722,0.88101174,1.1465312,1.2793909,1.3797154,1.5752558,1.5981233,1.8708139,1.4680041,1.8342331
4,4,1995,0.74334904,0.8338352,1.1135504,1.2375112,1.3576855,1.5516335,1.5883904,1.8567716,1.4576756,1.8368231
4,5,1995,0.74538528,0.83833034,1.0843646,1.2037238,1.3436227,1.5307824,1.57746,1.84642,1.4536366,1.8269894
4,6,1995,0.69733064,0.77692078,1.0630286,1.1801078,1.3196752,1.5105888,1.5610162,1.8151924,1.4398171,1.8030814
4,7,1995,0.67084013,0.74713509,1.022506,1.1348231,1.2858356,1.4702352,1.5339486,1.7918079,1.4369231,1.7804314
4,10,1995,0.66011616,0.73130145,1.01867,1.1274126,1.2870176,1.4721999,1.5550941,1.8107579,1.4381265,1.7748248
4,11,1995,0.63137257,0.7013092,0.96964053,1.0774021,1.2544273,1.4331017,1.520996,1.7766381,1.431554,1.757182
4,12,1995,0.6124478,0.68228844,0.96127702,1.0669946,1.2206739,1.3993718,1.5108203,1.7630784,1.4249481,1.7396825
4,13,1995,0.58730955,0.64918037,0.93037909,1.0354039,1.1851667,1.3518747,1.4710371,1.7036912,1.3830772,1.701474
4,17,1995,0.59244881,0.65435199,0.96522251,1.0727382,1.2055848,1.367956,1.487418,1.7133203,1.3663002,1.6960325
4,18,1995,0.5623361,0.62421822,0.95152768,1.0578968,1.2005386,1.3625538,1.4770702,1.6812686,1.4608775,1.7374077
4,19,1995,0.59437335,0.65901298,0.97385928,1.0788578,1.2367662,1.4011226,1.4906332,1.7102839,1.4677157,1.748403
4,20,1995,0.56712216,0.6287582,0.94308646,1.0431345,1.2086102,1.3714495,1.4497266,1.6607678,1.4510432,1.7225899
4,21,1995,0.55357678,0.61446658,0.91923832,1.0170561,1.1735918,1.3290477,1.420852,1.6274854,1.4365958,1.6962409
4,24,1995,0.57335082,0.6379855,0.90756575,0.99760164,1.1541942,1.3049663,1.4000985,1.5955055,1.4305544,1.6864128
4,25,1995,0.57643516,0.64245221,0.93358278,1.0362367,1.1657114,1.317429,1.4278745,1.6229832,1.4508859,1.7235256
4,26,1995,0.57335838,0.63826214,0.92919908,1.0340266,1.1547592,1.2999903,1.4258477,1.6199096,1.451499,1.721969
4,27,1995,0.56303268,0.62166937,0.91223466,1.0154696,1.1503933,1.2957458,1.4142293,1.6016082,1.4410096,1.7018616
4,28,1995,0.56073601,0.62444217,0.91438331,1.0174936,1.1359294,1.2774941,1.4064625,1.5971029,1.4294723,1.6810245
5,1,1995,0.5601514,0.62422271,0.90720226,1.0085928,1.1353555,1.2756658,1.384851,1.5698275,1.428312,1.6829168
5,2,1995,0.56363982,0.62761062,0.91739339,1.0185166,1.1405023,1.2837742,1.3922794,1.5762093,1.4233745,1.6698019
5,3,1995,0.55224501,0.61271884,0.9196393,1.0182753,1.1519231,1.2968785,1.3898591,1.5700337,1.4120958,1.6602978
5,4,1995,0.57004893,0.63059509,0.937421,1.0353853,1.1679094,1.3087826,1.3870916,1.565668,1.3848263,1.633574
5,5,1995,0.6271404,0.68728874,0.96510901,1.0596544,1.1719706,1.3130481,1.3883821,1.5800336,1.3238812,1.6106664
5,8,1995,0.64876732,0.70911817,0.99437374,1.0922708,1.1973134,1.3422964,1.4098902,1.5926328,1.4223552,1.6913622
5,9,1995,0.70240416,0.76424176,1.0314198,1.1297897,1.2436945,1.410464,1.4729655,1.6275721,1.6057525,1.8313083
5,10,1995,0.73275175,0.79589111,1.0697577,1.171764,1.2877176,1.438567,1.5368939,1.7005498,1.7245863,1.9553778
5,11,1995,0.66789762,0.72869282,1.019247,1.1199409,1.2555481,1.4032196,1.5088618,1.6758878,1.6915695,1.9214562
5,12,1995,0.64504824,0.70494582,0.97840405,1.0724214,1.2122516,1.3518709,1.4810414,1.6486443,1.6811541,1.9111799
5,15,1995,0.64605355,0.70590842,0.98113432,1.072695,1.1892168,1.3228616,1.4753149,1.6503493,1.6632502,1.8893633
5,16,1995,0.61853088,0.67702483,0.95816029,1.0472495,1.1660052,1.2971923,1.4543037,1.6239656,1.6588171,1.8842401
5,17,1995,0.58661917,0.64224609,0.92804513,1.0122124,1.1468025,1.275029,1.445459,1.6111572,1.6429533,1.8623852
5,18,1995,0.556806,0.608333,0.91461886,0.99923799,1.1559308,1.2854164,1.4661417,1.6240813,1.6382417,1.8525768
5,19,1995,0.556806,0.608333,0.90982629,0.99377252,1.1626065,1.2920381,1.4661417,1.6240813,1.6271922,1.8417968
5,22,1995,0.54621816,0.59747042,0.8930275,0.97479186,1.1465381,1.2733961,1.4429684,1.5951872,1.6265274,1.8408246
5,23,1995,0.55078674,0.60161123,0.90070683,0.98127064,1.1717473,1.3004969,1.430102,1.581097,1.621975,1.8319899
5,24,1995,0.57026684,0.62456819,0.95791588,1.0404954,1.2269788,1.363097,1.4199213,1.5703459,1.6437923,1.8497875
5,25,1995,0.60844413,0.66411371,1.0143929,1.1044558,1.260326,1.4003377,1.4645319,1.6349726,1.6886746,1.9104083
5,26,1995,0.5766251,0.62680444,0.99086179,1.0811942,1.2289151,1.3605274,1.4320126,1.6030957,1.6594796,1.8700941
5,30,1995,0.58931318,0.63961759,1.0167565,1.1067114,1.2435141,1.3851963,1.5030731,1.6460293,1.6469108,1.8490656
5,31,1995,0.56822442,0.617103,1.0062167,1.0974967,1.2476172,1.39116,1.5570976,1.7086716,1.6942022,1.9146426
6,1,1995,0.58117044,0.59786848,1.0291969,1.1216897,1.278116,1.4356867,1.5996677,1.7774529,1.8151661,2.0013142
6,2,1995,0.60523477,0.65156341,0.98084833,1.0674883,1.2284964,1.3716078,1.5004189,1.6710893,1.761124,1.9573744
6,5,1995,0.61843562,0.66722083,0.97944129,1.0655984,1.2140134,1.3568331,1.4916099,1.662973,1.7843628,1.9668259
6,6,1995,0.60425805,0.65256941,0.94557791,1.025821,1.1697891,1.3034393,1.4844462,1.6495406,1.756953,1.9356101
6,7,1995,0.64305345,0.70027168,1.0781406,1.1742842,1.3216516,1.466181,1.5461916,1.714393,1.7948847,1.9929816
6,8,1995,0.64228547,0.69975639,1.0606707,1.155998,1.3401417,1.4624527,1.5537166,1.7240535,1.7787087,1.9761575
6,9,1995,0.60826658,0.66231527,1.0447274,1.1528498,1.366757,1.4929056,1.5908999,1.7671405,1.7973052,2.011182
6,12,1995,0.6278833,0.68218721,1.0656147,1.1641692,1.3531945,1.4713357,1.5976105,1.7793773,1.8161987,2.0215959
6,13,1995,0.63699971,0.68988614,1.0608056,1.1460793,1.3063029,1.4186774,1.5143217,1.6890807,1.7609949,1.9505567
6,14,1995,0.60643721,0.6561469,1.0487521,1.1335388,1.316203,1.4279899,1.5377155,1.7127341,1.7809323,1.9720932
6,15,1995,0.56478127,0.60985171,1.0411525,1.1237356,1.3153151,1.4270689,1.5733841,1.743739,1.7929954,1.9874737
6,16,1995,0.56478127,0.60985171,1.0252905,1.1088061,1.3022351,1.4117288,1.5433753,1.70585,1.7582325,1.9473911
6,19,1995,0.5638881,0.60727043,1.0331063,1.1136375,1.3010171,1.4122547,1.5394526,1.701542,1.7534165,1.9486967
6,20,1995,0.58311143,0.628818,1.0306576,1.1136121,1.3185268,1.4314327,1.5355007,1.6944237,1.7284768,1.9290978
6,21,1995,0.54104996,0.58375344,1.0055537,1.0854253,1.2712032,1.3726881,1.4812282,1.6332561,1.7039687,1.9049034
6,22,1995,0.52677402,0.56834415,0.99160876,1.0709543,1.2653663,1.3687046,1.4673879,1.6201055,1.720079,1.9190023
6,23,1995,0.5099572,0.55101636,0.98934557,1.0687753,1.2610391,1.3621719,1.4887919,1.6403288,1.7127087,1.9133854
6,26,1995,0.5163588,0.55415095,0.99883753,1.0767171,1.2966676,1.4039917,1.5220999,1.6750253,1.7697754,1.9716524
6,27,1995,0.5072649,0.54866568,1.0042062,1.0835721,1.307594,1.4226356,1.5424617,1.6963315,1.7778708,1.9833863
6,28,1995,0.51748152,0.55893905,0.97242726,1.0483444,1.2726009,1.3771975,1.4890967,1.6399939,1.7222531,1.9181835
6,29,1995,0.52019965,0.55930093,0.99306525,1.0825609,1.3136254,1.4265637,1.5595311,1.7077895,1.7631581,1.9715978
6,30,1995,0.50122823,0.53709159,0.99367354,1.0799615,1.2847846,1.3906239,1.5186517,1.6632606,1.7610634,1.9686651
7,3,1995,0.98914624,1.0751419,1.2851097,1.39065,1.5160309,1.660176,1.747203,1.9516039,1.4555396,1.9487902
7,5,1995,0.97428673,1.0594238,1.265553,1.369916,1.4976962,1.6396367,1.7296089,1.9222553,1.4522167,1.934889
7,6,1995,0.89467465,0.96222629,1.1701926,1.2567736,1.3748533,1.5032193,1.6143959,1.7855771,1.3818307,1.8320771
7,7,1995,0.85668582,0.92235034,1.1481723,1.2301699,1.375139,1.5044852,1.5957729,1.7612432,1.3760061,1.8170767
7,10,1995,0.81836294,0.87838798,1.1315123,1.2121368,1.3686148,1.4928087,1.5937373,1.7573038,1.5245198,1.8265488
7,11,1995,0.78471591,0.84625155,1.101755,1.1826684,1.3526071,1.4743339,1.5785265,1.7486008,1.5400215,1.8321693
7,12,1995,0.77161165,0.82820023,1.0851331,1.1600066,1.3480766,1.4715428,1.566553,1.7356537,1.5395681,1.8290113
7,13,1995,0.75389679,0.80804302,1.0633577,1.1395864,1.3369495,1.4601327,1.5733449,1.7422559,1.5365219,1.8072901
7,14,1995,0.76066014,0.81973873,1.093785,1.175472,1.3421093,1.4647739,1.5803117,1.7481508,1.5471362,1.8150058
7,17,1995,0.75926296,0.81868957,1.0867161,1.1695504,1.3722439,1.5028338,1.6004889,1.7697111,1.5579406,1.8177806
7,18,1995,0.75512221,0.8146086,1.0842728,1.1672697,1.3642305,1.4949582,1.5837923,1.7537222,1.5965017,1.842879
7,19,1995,0.7947641,0.85763437,1.1215627,1.2115298,1.3868071,1.515747,1.5930329,1.7692836,1.5939068,1.8498733
7,20,1995,0.76817512,0.83193817,1.1048333,1.1909342,1.3713744,1.4970252,1.5805765,1.7587078,1.5889344,1.8361345
7,21,1995,0.74921648,0.81349614,1.097769,1.183808,1.3545924,1.4823563,1.5419494,1.7183314,1.5673223,1.8154843
7,24,1995,0.72795132,0.78932705,1.063812,1.1458494,1.329053,1.4505331,1.5392206,1.7136389,1.5581946,1.7968329
7,25,1995,0.71969911,0.77827062,1.0309391,1.1084945,1.3123481,1.4330094,1.5233616,1.6963331,1.5404264,1.771733
7,26,1995,0.72230252,0.78522174,1.0355446,1.1158454,1.320002,1.4454883,1.539534,1.7141058,1.5478783,1.7782894
7,27,1995,0.73051169,0.7886059,1.0460697,1.1239572,1.3166067,1.4407317,1.5402737,1.7186737,1.5653064,1.8002549
